model,endpoint,observed,predicted,weight,compound_index,compound_id_sha12
cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,461,bbb9d3addc36
nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,461,bbb9d3addc36
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,461,bbb9d3addc36
endpoint_prevalence,ER stress,1,0.14003044,0.0053763441,461,bbb9d3addc36
morphology_magnitude_5nn,ER stress,1,0.4,0.0053763441,461,bbb9d3addc36
cells_block_5nn,ER stress,1,0,0.0053763441,461,bbb9d3addc36
cytoplasm_block_5nn,ER stress,1,0.2,0.0053763441,461,bbb9d3addc36
nuclei_block_5nn,ER stress,1,0.4,0.0053763441,461,bbb9d3addc36
compartment_route_5nn,ER stress,1,0.2,0.0053763441,461,bbb9d3addc36
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,461,bbb9d3addc36
morphology_magnitude_5nn,heat shock,0,0.2,0.00085910653,461,bbb9d3addc36
cells_block_5nn,heat shock,0,0.2,0.00085910653,461,bbb9d3addc36
cytoplasm_block_5nn,heat shock,0,0.2,0.00085910653,461,bbb9d3addc36
nuclei_block_5nn,heat shock,0,0.4,0.00085910653,461,bbb9d3addc36
compartment_route_5nn,heat shock,0,0.4,0.00085910653,461,bbb9d3addc36
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,461,bbb9d3addc36
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,461,bbb9d3addc36
cells_block_5nn,microtubule up,0,0,0.00078125,461,bbb9d3addc36
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,461,bbb9d3addc36
nuclei_block_5nn,microtubule up,0,0.2,0.00078125,461,bbb9d3addc36
compartment_route_5nn,microtubule up,0,0,0.00078125,461,bbb9d3addc36
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,461,bbb9d3addc36
morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,461,bbb9d3addc36
cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,461,bbb9d3addc36
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,461,bbb9d3addc36
nuclei_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,461,bbb9d3addc36
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,461,bbb9d3addc36
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,461,bbb9d3addc36
morphology_magnitude_5nn,oxidative stress up,0,0.2,0.00090415913,461,bbb9d3addc36
cells_block_5nn,oxidative stress up,0,0.2,0.00090415913,461,bbb9d3addc36
cytoplasm_block_5nn,oxidative stress up,0,0.2,0.00090415913,461,bbb9d3addc36
nuclei_block_5nn,oxidative stress up,0,0.4,0.00090415913,461,bbb9d3addc36
compartment_route_5nn,oxidative stress up,0,0.2,0.00090415913,461,bbb9d3addc36
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,461,bbb9d3addc36
morphology_magnitude_5nn,proliferation decrease,0,0,0.00086956522,461,bbb9d3addc36
cells_block_5nn,proliferation decrease,0,0,0.00086956522,461,bbb9d3addc36
cytoplasm_block_5nn,proliferation decrease,0,0,0.00086956522,461,bbb9d3addc36
nuclei_block_5nn,proliferation decrease,0,0.2,0.00086956522,461,bbb9d3addc36
compartment_route_5nn,proliferation decrease,0,0,0.00086956522,461,bbb9d3addc36
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,462,0497de434102
morphology_magnitude_5nn,apoptosis up,0,0,0.00099601594,462,0497de434102
cells_block_5nn,apoptosis up,0,0.6,0.00099601594,462,0497de434102
cytoplasm_block_5nn,apoptosis up,0,0.4,0.00099601594,462,0497de434102
nuclei_block_5nn,apoptosis up,0,0.2,0.00099601594,462,0497de434102
compartment_route_5nn,apoptosis up,0,0.2,0.00099601594,462,0497de434102
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,462,0497de434102
morphology_magnitude_5nn,cytotoxicity BLA,0,0,0.00095057034,462,0497de434102
cells_block_5nn,cytotoxicity BLA,0,0.4,0.00095057034,462,0497de434102
cytoplasm_block_5nn,cytotoxicity BLA,0,0.6,0.00095057034,462,0497de434102
nuclei_block_5nn,cytotoxicity BLA,0,0.4,0.00095057034,462,0497de434102
compartment_route_5nn,cytotoxicity BLA,0,0.2,0.00095057034,462,0497de434102
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,462,0497de434102
morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,462,0497de434102
cells_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,462,0497de434102
cytoplasm_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,462,0497de434102
nuclei_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,462,0497de434102
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,462,0497de434102
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,462,0497de434102
morphology_magnitude_5nn,ER stress,0,0,0.00088495575,462,0497de434102
cells_block_5nn,ER stress,0,0.2,0.00088495575,462,0497de434102
cytoplasm_block_5nn,ER stress,0,0.2,0.00088495575,462,0497de434102
nuclei_block_5nn,ER stress,0,0.2,0.00088495575,462,0497de434102
compartment_route_5nn,ER stress,0,0,0.00088495575,462,0497de434102
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,462,0497de434102
morphology_magnitude_5nn,heat shock,0,0,0.00085910653,462,0497de434102
cells_block_5nn,heat shock,0,0.2,0.00085910653,462,0497de434102
cytoplasm_block_5nn,heat shock,0,0.2,0.00085910653,462,0497de434102
nuclei_block_5nn,heat shock,0,0.2,0.00085910653,462,0497de434102
compartment_route_5nn,heat shock,0,0,0.00085910653,462,0497de434102
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,462,0497de434102
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,462,0497de434102
cells_block_5nn,microtubule up,0,0,0.00078125,462,0497de434102
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,462,0497de434102
nuclei_block_5nn,microtubule up,0,0,0.00078125,462,0497de434102
compartment_route_5nn,microtubule up,0,0,0.00078125,462,0497de434102
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,462,0497de434102
morphology_magnitude_5nn,mitochondrial disruption up,0,0.2,0.0008291874,462,0497de434102
cells_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,462,0497de434102
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,462,0497de434102
nuclei_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,462,0497de434102
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,462,0497de434102
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,462,0497de434102
morphology_magnitude_5nn,oxidative stress up,0,0,0.00090415913,462,0497de434102
cells_block_5nn,oxidative stress up,0,0.2,0.00090415913,462,0497de434102
cytoplasm_block_5nn,oxidative stress up,0,0.2,0.00090415913,462,0497de434102
nuclei_block_5nn,oxidative stress up,0,0.2,0.00090415913,462,0497de434102
compartment_route_5nn,oxidative stress up,0,0,0.00090415913,462,0497de434102
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,462,0497de434102
morphology_magnitude_5nn,proliferation decrease,0,0,0.00086956522,462,0497de434102
cells_block_5nn,proliferation decrease,0,0.2,0.00086956522,462,0497de434102
cytoplasm_block_5nn,proliferation decrease,0,0.4,0.00086956522,462,0497de434102
nuclei_block_5nn,proliferation decrease,0,0.2,0.00086956522,462,0497de434102
compartment_route_5nn,proliferation decrease,0,0,0.00086956522,462,0497de434102
endpoint_prevalence,apoptosis up,1,0.23592085,0.0032051282,463,b983c136d886
morphology_magnitude_5nn,apoptosis up,1,0.4,0.0032051282,463,b983c136d886
cells_block_5nn,apoptosis up,1,0.2,0.0032051282,463,b983c136d886
cytoplasm_block_5nn,apoptosis up,1,0.2,0.0032051282,463,b983c136d886
nuclei_block_5nn,apoptosis up,1,0.4,0.0032051282,463,b983c136d886
compartment_route_5nn,apoptosis up,1,0.2,0.0032051282,463,b983c136d886
endpoint_prevalence,cytotoxicity BLA,1,0.19939117,0.0037878788,463,b983c136d886
morphology_magnitude_5nn,cytotoxicity BLA,1,0.2,0.0037878788,463,b983c136d886
cells_block_5nn,cytotoxicity BLA,1,0.4,0.0037878788,463,b983c136d886
cytoplasm_block_5nn,cytotoxicity BLA,1,0.2,0.0037878788,463,b983c136d886
nuclei_block_5nn,cytotoxicity BLA,1,0.2,0.0037878788,463,b983c136d886
compartment_route_5nn,cytotoxicity BLA,1,0.2,0.0037878788,463,b983c136d886
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,463,b983c136d886
morphology_magnitude_5nn,cytotoxicity SRB,0,0.2,0.00083194676,463,b983c136d886
cells_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,463,b983c136d886
cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,463,b983c136d886
nuclei_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,463,b983c136d886
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,463,b983c136d886
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,463,b983c136d886
morphology_magnitude_5nn,ER stress,0,0.2,0.00088495575,463,b983c136d886
cells_block_5nn,ER stress,0,0.2,0.00088495575,463,b983c136d886
cytoplasm_block_5nn,ER stress,0,0.2,0.00088495575,463,b983c136d886
nuclei_block_5nn,ER stress,0,0.2,0.00088495575,463,b983c136d886
compartment_route_5nn,ER stress,0,0,0.00088495575,463,b983c136d886
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,463,b983c136d886
morphology_magnitude_5nn,heat shock,0,0.2,0.00085910653,463,b983c136d886
cells_block_5nn,heat shock,0,0.2,0.00085910653,463,b983c136d886
cytoplasm_block_5nn,heat shock,0,0.2,0.00085910653,463,b983c136d886
nuclei_block_5nn,heat shock,0,0.2,0.00085910653,463,b983c136d886
compartment_route_5nn,heat shock,0,0.2,0.00085910653,463,b983c136d886
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,463,b983c136d886
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,463,b983c136d886
cells_block_5nn,microtubule up,0,0,0.00078125,463,b983c136d886
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,463,b983c136d886
nuclei_block_5nn,microtubule up,0,0,0.00078125,463,b983c136d886
compartment_route_5nn,microtubule up,0,0,0.00078125,463,b983c136d886
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,463,b983c136d886
morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,463,b983c136d886
cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,463,b983c136d886
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,463,b983c136d886
nuclei_block_5nn,mitochondrial disruption up,0,0,0.0008291874,463,b983c136d886
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,463,b983c136d886
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,463,b983c136d886
morphology_magnitude_5nn,oxidative stress up,0,0.2,0.00090415913,463,b983c136d886
cells_block_5nn,oxidative stress up,0,0.2,0.00090415913,463,b983c136d886
cytoplasm_block_5nn,oxidative stress up,0,0,0.00090415913,463,b983c136d886
nuclei_block_5nn,oxidative stress up,0,0.2,0.00090415913,463,b983c136d886
compartment_route_5nn,oxidative stress up,0,0.2,0.00090415913,463,b983c136d886
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,463,b983c136d886
morphology_magnitude_5nn,proliferation decrease,0,0.2,0.00086956522,463,b983c136d886
cells_block_5nn,proliferation decrease,0,0.4,0.00086956522,463,b983c136d886
cytoplasm_block_5nn,proliferation decrease,0,0,0.00086956522,463,b983c136d886
nuclei_block_5nn,proliferation decrease,0,0.2,0.00086956522,463,b983c136d886
compartment_route_5nn,proliferation decrease,0,0,0.00086956522,463,b983c136d886
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,464,3f005a8eb03a
morphology_magnitude_5nn,apoptosis up,0,0,0.00099601594,464,3f005a8eb03a
cells_block_5nn,apoptosis up,0,0.4,0.00099601594,464,3f005a8eb03a
cytoplasm_block_5nn,apoptosis up,0,0.4,0.00099601594,464,3f005a8eb03a
nuclei_block_5nn,apoptosis up,0,0.2,0.00099601594,464,3f005a8eb03a
compartment_route_5nn,apoptosis up,0,0.4,0.00099601594,464,3f005a8eb03a
endpoint_prevalence,cytotoxicity BLA,1,0.19939117,0.0037878788,464,3f005a8eb03a
morphology_magnitude_5nn,cytotoxicity BLA,1,0.2,0.0037878788,464,3f005a8eb03a
cells_block_5nn,cytotoxicity BLA,1,0.2,0.0037878788,464,3f005a8eb03a
cytoplasm_block_5nn,cytotoxicity BLA,1,0.4,0.0037878788,464,3f005a8eb03a
nuclei_block_5nn,cytotoxicity BLA,1,0.2,0.0037878788,464,3f005a8eb03a
compartment_route_5nn,cytotoxicity BLA,1,0.2,0.0037878788,464,3f005a8eb03a
endpoint_prevalence,cytotoxicity SRB,1,0.085235921,0.0087719298,464,3f005a8eb03a
morphology_magnitude_5nn,cytotoxicity SRB,1,0,0.0087719298,464,3f005a8eb03a
cells_block_5nn,cytotoxicity SRB,1,0,0.0087719298,464,3f005a8eb03a
cytoplasm_block_5nn,cytotoxicity SRB,1,0,0.0087719298,464,3f005a8eb03a
nuclei_block_5nn,cytotoxicity SRB,1,0.2,0.0087719298,464,3f005a8eb03a
compartment_route_5nn,cytotoxicity SRB,1,0.2,0.0087719298,464,3f005a8eb03a
endpoint_prevalence,ER stress,1,0.14003044,0.0053763441,464,3f005a8eb03a
morphology_magnitude_5nn,ER stress,1,0,0.0053763441,464,3f005a8eb03a
cells_block_5nn,ER stress,1,0,0.0053763441,464,3f005a8eb03a
cytoplasm_block_5nn,ER stress,1,0,0.0053763441,464,3f005a8eb03a
nuclei_block_5nn,ER stress,1,0.2,0.0053763441,464,3f005a8eb03a
compartment_route_5nn,ER stress,1,0.2,0.0053763441,464,3f005a8eb03a
endpoint_prevalence,heat shock,1,0.11415525,0.0065789474,464,3f005a8eb03a
morphology_magnitude_5nn,heat shock,1,0,0.0065789474,464,3f005a8eb03a
cells_block_5nn,heat shock,1,0,0.0065789474,464,3f005a8eb03a
cytoplasm_block_5nn,heat shock,1,0,0.0065789474,464,3f005a8eb03a
nuclei_block_5nn,heat shock,1,0.2,0.0065789474,464,3f005a8eb03a
compartment_route_5nn,heat shock,1,0.2,0.0065789474,464,3f005a8eb03a
endpoint_prevalence,microtubule up,1,0.02587519,0.027777778,464,3f005a8eb03a
morphology_magnitude_5nn,microtubule up,1,0,0.027777778,464,3f005a8eb03a
cells_block_5nn,microtubule up,1,0,0.027777778,464,3f005a8eb03a
cytoplasm_block_5nn,microtubule up,1,0,0.027777778,464,3f005a8eb03a
nuclei_block_5nn,microtubule up,1,0,0.027777778,464,3f005a8eb03a
compartment_route_5nn,microtubule up,1,0.2,0.027777778,464,3f005a8eb03a
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,464,3f005a8eb03a
morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,464,3f005a8eb03a
cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,464,3f005a8eb03a
cytoplasm_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,464,3f005a8eb03a
nuclei_block_5nn,mitochondrial disruption up,0,0,0.0008291874,464,3f005a8eb03a
compartment_route_5nn,mitochondrial disruption up,0,0.4,0.0008291874,464,3f005a8eb03a
endpoint_prevalence,oxidative stress up,1,0.15829528,0.0047619048,464,3f005a8eb03a
morphology_magnitude_5nn,oxidative stress up,1,0,0.0047619048,464,3f005a8eb03a
cells_block_5nn,oxidative stress up,1,0,0.0047619048,464,3f005a8eb03a
cytoplasm_block_5nn,oxidative stress up,1,0.2,0.0047619048,464,3f005a8eb03a
nuclei_block_5nn,oxidative stress up,1,0.2,0.0047619048,464,3f005a8eb03a
compartment_route_5nn,oxidative stress up,1,0.4,0.0047619048,464,3f005a8eb03a
endpoint_prevalence,proliferation decrease,1,0.12480974,0.0060240964,464,3f005a8eb03a
morphology_magnitude_5nn,proliferation decrease,1,0,0.0060240964,464,3f005a8eb03a
cells_block_5nn,proliferation decrease,1,0,0.0060240964,464,3f005a8eb03a
cytoplasm_block_5nn,proliferation decrease,1,0,0.0060240964,464,3f005a8eb03a
nuclei_block_5nn,proliferation decrease,1,0.2,0.0060240964,464,3f005a8eb03a
compartment_route_5nn,proliferation decrease,1,0.4,0.0060240964,464,3f005a8eb03a
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,465,d5912d1a94f3
morphology_magnitude_5nn,apoptosis up,0,0,0.00099601594,465,d5912d1a94f3
cells_block_5nn,apoptosis up,0,0,0.00099601594,465,d5912d1a94f3
cytoplasm_block_5nn,apoptosis up,0,0,0.00099601594,465,d5912d1a94f3
nuclei_block_5nn,apoptosis up,0,0.2,0.00099601594,465,d5912d1a94f3
compartment_route_5nn,apoptosis up,0,0.2,0.00099601594,465,d5912d1a94f3
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,465,d5912d1a94f3
morphology_magnitude_5nn,cytotoxicity BLA,0,0,0.00095057034,465,d5912d1a94f3
cells_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,465,d5912d1a94f3
cytoplasm_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,465,d5912d1a94f3
nuclei_block_5nn,cytotoxicity BLA,0,0,0.00095057034,465,d5912d1a94f3
compartment_route_5nn,cytotoxicity BLA,0,0.4,0.00095057034,465,d5912d1a94f3
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,465,d5912d1a94f3
morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,465,d5912d1a94f3
cells_block_5nn,cytotoxicity SRB,0,0.4,0.00083194676,465,d5912d1a94f3
cytoplasm_block_5nn,cytotoxicity SRB,0,0.4,0.00083194676,465,d5912d1a94f3
nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,465,d5912d1a94f3
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,465,d5912d1a94f3
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,465,d5912d1a94f3
morphology_magnitude_5nn,ER stress,0,0,0.00088495575,465,d5912d1a94f3
cells_block_5nn,ER stress,0,0.2,0.00088495575,465,d5912d1a94f3
cytoplasm_block_5nn,ER stress,0,0,0.00088495575,465,d5912d1a94f3
nuclei_block_5nn,ER stress,0,0,0.00088495575,465,d5912d1a94f3
compartment_route_5nn,ER stress,0,0,0.00088495575,465,d5912d1a94f3
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,465,d5912d1a94f3
morphology_magnitude_5nn,heat shock,0,0,0.00085910653,465,d5912d1a94f3
cells_block_5nn,heat shock,0,0,0.00085910653,465,d5912d1a94f3
cytoplasm_block_5nn,heat shock,0,0,0.00085910653,465,d5912d1a94f3
nuclei_block_5nn,heat shock,0,0,0.00085910653,465,d5912d1a94f3
compartment_route_5nn,heat shock,0,0.4,0.00085910653,465,d5912d1a94f3
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,465,d5912d1a94f3
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,465,d5912d1a94f3
cells_block_5nn,microtubule up,0,0.2,0.00078125,465,d5912d1a94f3
cytoplasm_block_5nn,microtubule up,0,0.2,0.00078125,465,d5912d1a94f3
nuclei_block_5nn,microtubule up,0,0,0.00078125,465,d5912d1a94f3
compartment_route_5nn,microtubule up,0,0,0.00078125,465,d5912d1a94f3
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,465,d5912d1a94f3
morphology_magnitude_5nn,mitochondrial disruption up,0,0.2,0.0008291874,465,d5912d1a94f3
cells_block_5nn,mitochondrial disruption up,0,0.4,0.0008291874,465,d5912d1a94f3
cytoplasm_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,465,d5912d1a94f3
nuclei_block_5nn,mitochondrial disruption up,0,0,0.0008291874,465,d5912d1a94f3
compartment_route_5nn,mitochondrial disruption up,0,0.2,0.0008291874,465,d5912d1a94f3
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,465,d5912d1a94f3
morphology_magnitude_5nn,oxidative stress up,0,0,0.00090415913,465,d5912d1a94f3
cells_block_5nn,oxidative stress up,0,0.6,0.00090415913,465,d5912d1a94f3
cytoplasm_block_5nn,oxidative stress up,0,0.4,0.00090415913,465,d5912d1a94f3
nuclei_block_5nn,oxidative stress up,0,0,0.00090415913,465,d5912d1a94f3
compartment_route_5nn,oxidative stress up,0,0,0.00090415913,465,d5912d1a94f3
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,465,d5912d1a94f3
morphology_magnitude_5nn,proliferation decrease,0,0,0.00086956522,465,d5912d1a94f3
cells_block_5nn,proliferation decrease,0,0.4,0.00086956522,465,d5912d1a94f3
cytoplasm_block_5nn,proliferation decrease,0,0.4,0.00086956522,465,d5912d1a94f3
nuclei_block_5nn,proliferation decrease,0,0,0.00086956522,465,d5912d1a94f3
compartment_route_5nn,proliferation decrease,0,0,0.00086956522,465,d5912d1a94f3
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,466,85c2709c1ffa
morphology_magnitude_5nn,apoptosis up,0,0,0.00099601594,466,85c2709c1ffa
cells_block_5nn,apoptosis up,0,0,0.00099601594,466,85c2709c1ffa
cytoplasm_block_5nn,apoptosis up,0,0,0.00099601594,466,85c2709c1ffa
nuclei_block_5nn,apoptosis up,0,0,0.00099601594,466,85c2709c1ffa
compartment_route_5nn,apoptosis up,0,0.2,0.00099601594,466,85c2709c1ffa
endpoint_prevalence,cytotoxicity BLA,1,0.19939117,0.0037878788,466,85c2709c1ffa
morphology_magnitude_5nn,cytotoxicity BLA,1,0.2,0.0037878788,466,85c2709c1ffa
cells_block_5nn,cytotoxicity BLA,1,0,0.0037878788,466,85c2709c1ffa
cytoplasm_block_5nn,cytotoxicity BLA,1,0,0.0037878788,466,85c2709c1ffa
nuclei_block_5nn,cytotoxicity BLA,1,0,0.0037878788,466,85c2709c1ffa
compartment_route_5nn,cytotoxicity BLA,1,0,0.0037878788,466,85c2709c1ffa
endpoint_prevalence,cytotoxicity SRB,1,0.085235921,0.0087719298,466,85c2709c1ffa
morphology_magnitude_5nn,cytotoxicity SRB,1,0.2,0.0087719298,466,85c2709c1ffa
cells_block_5nn,cytotoxicity SRB,1,0,0.0087719298,466,85c2709c1ffa
cytoplasm_block_5nn,cytotoxicity SRB,1,0,0.0087719298,466,85c2709c1ffa
nuclei_block_5nn,cytotoxicity SRB,1,0,0.0087719298,466,85c2709c1ffa
compartment_route_5nn,cytotoxicity SRB,1,0,0.0087719298,466,85c2709c1ffa
endpoint_prevalence,ER stress,1,0.14003044,0.0053763441,466,85c2709c1ffa
morphology_magnitude_5nn,ER stress,1,0,0.0053763441,466,85c2709c1ffa
cells_block_5nn,ER stress,1,0,0.0053763441,466,85c2709c1ffa
cytoplasm_block_5nn,ER stress,1,0,0.0053763441,466,85c2709c1ffa
nuclei_block_5nn,ER stress,1,0,0.0053763441,466,85c2709c1ffa
compartment_route_5nn,ER stress,1,0.2,0.0053763441,466,85c2709c1ffa
